	CDSCode	School	Charter	year	grade	testid	meanscaledscore	Latitude	Longitude	OpenDate	ClosedDate	totalstarenrollment	totaltestedatentitylevel
1652	1612596001739	Cleveland Elementary	N	2006	2	7	391.7	37.804369	-122.24405	1980-07-01	NULL	206	205
1653	1612596001739	Cleveland Elementary	N	2006	2	8	419.0	37.804369	-122.24405	1980-07-01	NULL	206	205
1654	1612596001739	Cleveland Elementary	N	2006	3	7	347.9	37.804369	-122.24405	1980-07-01	NULL	206	205
1655	1612596001739	Cleveland Elementary	N	2006	3	8	410.5	37.804369	-122.24405	1980-07-01	NULL	206	205
1656	1612596001739	Cleveland Elementary	N	2006	4	7	382.0	37.804369	-122.24405	1980-07-01	NULL	206	205
1657	1612596001739	Cleveland Elementary	N	2006	4	8	387.5	37.804369	-122.24405	1980-07-01	NULL	206	205
1658	1612596001739	Cleveland Elementary	N	2006	5	7	359.4	37.804369	-122.24405	1980-07-01	NULL	206	205
1659	1612596001739	Cleveland Elementary	N	2006	5	8	419.3	37.804369	-122.24405	1980-07-01	NULL	206	205
1660	1612596001739	Cleveland Elementary	N	2003	2	7	384.8	37.804369	-122.24405	1980-07-01	NULL	239	234
1661	1612596001739	Cleveland Elementary	N	2003	2	8	437.3	37.804369	-122.24405	1980-07-01	NULL	239	234
1662	1612596001739	Cleveland Elementary	N	2003	3	7	366.3	37.804369	-122.24405	1980-07-01	NULL	239	234
1663	1612596001739	Cleveland Elementary	N	2003	3	8	404.9	37.804369	-122.24405	1980-07-01	NULL	239	234
1664	1612596001739	Cleveland Elementary	N	2003	4	7	363.9	37.804369	-122.24405	1980-07-01	NULL	239	234
